,0,RMS_A_F,Variance_A_F,RangeA_F,Minimum_A_F,STD_A_F,RMS_A_V,Variance_A_V,RangeA_V,EN_A_F,EN_A_V,EN_A_L
11852,1,417.1460139,163028.4119,2958,-898,403.7677697,1024.834331,23673.1709,1020,11136691,67218266,6908948
11853,1,653.7488886,378705.32399999996,3514,-777,615.3903834,998.7248197999999,70954.77905,1392,27352807,63836881,12683984
11854,1,584.5256891,315588.0313,3626,-616,561.7722236000001,1025.630347,38403.50757,1353,21866898,67322727,18978907
11855,1,713.5999404,481948.2881,5867,-989,694.224955,1057.4832,125632.1211,2627,32590392,71569326,12623751
11856,1,316.9994085,88662.0625,2251,-464,297.7617546,1019.302933,16731.08984,951,6431272,66494622,4900671
11857,1,363.10675510000004,100952.9607,2232,-303,317.7309565,994.4410412000001,17548.7439,745,8438177,63290431,6048354
11858,1,389.9215666,131145.0291,2272,-434,362.139516,1009.690183,27862.84937,1128,9730485,65246353,6965844
11859,1,462.4300454,191186.5935,3150,-494,437.2488919,982.3694172,28297.9021,902,13685859,61763179,9059078
11860,1,269.2316904,45358.583739999995,1282,-323,212.97554730000002,999.1936436000001,8860.375,647,4639085,63896828,5245119
11861,1,269.8561538,61764.506839999995,1605,-171,248.52466040000002,1007.0074480000001,15875.67871,735,4660630,64900096,6173022
11862,1,540.8265376,264864.6709,2524,-434,514.650047,978.8047319,38887.10132,893,18719574,61315757,11391231
11863,1,335.1752107,105330.9763,2251,-373,324.54734060000004,1022.5653550000001,29953.871089999997,1157,7189915,66920954,8100372
11864,1,517.891594,231221.5955,2403,-333,480.855067,1020.1692029999999,96659.69897,1755,17165549,66607693,11473568
11865,1,232.81125,40690.64819,968,-191,201.7192311,1009.407577,40782.65625,1196,3468869,65209834,6296146
11866,1,90.02282697,439.65405269999997,91,40,20.96792915,1016.23544,478.46875,108,518663,66095006,3500141
11867,1,335.3601842,75776.2478,1534,-262,275.2748586,998.4414417000002,22099.33984,637,7197853,63800660,6757044
11868,1,363.3866097,109554.5154,2312,-383,330.9902044,1012.875085,27727.616210000004,824,8451189,65658620,7920906
11869,1,281.64186589999997,67661.51538,1616,-212,260.1182719,1013.765729,24061.361080000002,941,5076617,65774141,6388903
11870,1,472.2432669,173221.9646,2029,-282,416.1994289,992.7427285,64837.90527,1069,14272877,63074440,12285929
11871,1,442.67311229999996,155073.3806,2110,-454,393.79357610000005,993.8140388,56803.18359,1245,12541407,63210646,10700159
11872,1,392.8096907,124978.2419,1757,-353,353.5226187,981.1269987,35000.42188,882,9875165,61607052,9046605
11873,1,202.97725400000002,6049.374756,404,0,77.77772661,988.8340751000001,4764.712646,392,2636785,62578741,4863532
11874,1,201.7715679,3805.7536619999996,273,30,61.69079074,978.1518926000001,7069.967773,412,2605553,61233992,5756990
11875,1,225.8022849,48119.40405,1403,-878,219.36135499999997,1038.417418,13834.913819999998,706,3263147,69011887,7990474
11876,1,312.6446415,97224.12085,2302,-1787,311.80782680000004,1010.1505070000001,7456.154053,736,6255787,65305859,5000597
11877,1,145.04605949999998,20492.698969999998,848,-535,143.1527121,1014.62135,1609.017334,245,1346455,65885215,3910113
11878,1,144.9168404,19536.632569999998,949,-626,139.7735045,1019.717953,5758.159912,461,1344057,66548781,5591653
11879,1,118.3926861,12585.86108,827,-464,112.18672420000001,1017.747544,3109.514648,383,897077,66291844,4433460
11880,1,328.01164710000006,102750.5251,2393,-262,320.5472276,1005.577967,12030.6189,745,6885865,64715971,5486603
11881,1,323.2722585,98616.78882,2151,-444,314.0331015,1038.890521,31261.445069999998,1020,6688317,69074785,7388879
11882,1,595.7674541,318140.8298,3090,-646,564.0397414,997.7274568,82987.36693999999,2236,22716087,63709445,16763276
11883,1,538.4179806,276390.7556,3191,-656,525.7287852,1024.881685,90166.20996000001,1372,18553211,67224478,13203527
11884,1,638.688341,373934.4177,3141,-404,611.5017725,1055.096138,108064.9626,1922,26107059,71246583,19152989
11885,1,420.3687369,144646.4961,2777,-535,380.32419869999995,1002.229483,52985.62109,1246,11309432,64285692,11314260
11886,1,314.1925415,97006.35522,1555,-828,311.45843260000004,1013.419683,16334.814209999999,745,6317885,65729245,8031468
11887,1,247.4657489,60283.13452000001,1625,-767,245.52624,1020.600558,22219.756840000002,1127,3919315,66664032,4639933
11888,1,484.21623200000005,229252.0681,2544,-494,478.8027445,1021.3570480000001,29939.241210000004,990,15005783,66762894,10202897
11889,1,331.83057610000003,81391.87402,2050,-303,285.29261119999995,1001.7935560000001,15461.13843,902,7047138,64229781,6242192
11890,1,174.1402093,287.5898438,71,141,16.9584741,1002.905848,155.892334,69,1940788,64372489,2835661
11891,1,182.94560330000002,219.85058590000003,101,141,14.82735937,1003.222215,132.35058590000003,59,2142022,64413108,2708646
11892,1,276.6396856,47176.189210000004,1251,-262,217.20080389999998,970.7044961000001,21926.788090000002,705,4897889,60305102,6547025
11893,1,528.5274059,222934.9688,2595,-353,472.1598973999999,1023.5422560000001,40124.6875,1167,17877838,67048880,9247393
11894,1,399.47921180000003,144756.7732,2030,-717,380.46914879999997,1085.793834,66648.44434,1392,10213353,75452688,12631871
11895,1,146.0220981,19351.92554,979,-616,139.1111985,1020.486342,8437.756836,686,1364637,66649112,4658253
11896,1,540.965673,274296.3103,3534,-444,523.7330525,1048.912443,69928.87402,1540,18729207,70413908,12116305
11897,1,543.8358409,232748.5779,2767,-525,482.4402324,994.8742304,84987.34937000001,1754,18928475,63345583,13774293
11898,1,231.8086495,56.15234375,40,212,7.493486755,972.6951925000001,75.75683594,30,3439056,60552700,5775413
11899,1,292.8536324,43545.842769999996,858,-232,208.67640680000002,1029.172476,66152.59351,1843,5488848,67788543,7556290
11900,1,251.35821669999999,17190.8103,606,-101,131.1137304,1005.634051,16106.55371,774,4043581,64723190,7855113
11901,1,191.6367413,3685.898193,323,40,60.71159851,1010.9832470000001,1040.030273,157,2350377,65413576,1936620
11902,1,250.8661869,41999.37109,1363,-505,204.93748090000003,1049.395689,17485.24902,765,4027766,70478804,1551274
11903,1,415.8009966,169446.2461,2090,-1000,411.6384896,1077.292331,92662.58179,2285,11064990,74275761,22418490
11904,1,88.25610815,4423.327881,393,-121,66.50810387,1033.527289,2186.936523,275,498505,68363434,1235775
11905,1,238.58066639999998,36529.786869999996,1079,-393,191.1276716,1046.865433,43475.65991,1353,3642927,70139343,7553085
11906,1,329.5842552,86786.4834,1352,-484,294.59545719999994,1074.823488,38657.05859,1176,6952050,73935714,3551464
11907,1,338.15441180000005,71602.84375,1807,-111,267.5870769,1033.526502,75351.61621000001,1981,7318298,68363330,5092726
11908,1,709.7358443,447021.4531,4151,-1151,668.5966296,1126.7572109999999,180428.6719,2059,32238398,81253236,7387821
11909,1,413.8603705,153963.4912,2736,-565,392.38181810000003,1051.40256,33510.663089999995,1236,10961946,70748630,5171080
11910,1,255.9868161,26867.85938,676,-131,163.914183,1038.462611,32898.34375,1039,4193872,69017894,4347389
11911,1,675.765041,379104.8435,3706,-616,615.7149044,1070.553084,135305.0156,2481,29226137,73349370,4567684
11912,1,516.0941048000001,237336.1318,3221,-656,487.171563,1034.823128,129534.4834,1549,17046600,68534970,4960408
11913,1,590.3530326,280924.8279,3949,-626,530.023422,1072.552322,62421.70092999999,1970,22305069,73623583,5623884
11914,1,676.9707573,426471.7656,5564,-484,653.0480577000001,1148.174074,196458.6423,3843,29330522,84371437,3033022
11915,1,316.9706956,86096.65991,2292,-808,293.4223235,1026.272115,64608.177489999995,1647,6430107,67407005,3256835
11916,1,174.8658861,2568.917725,373,-60,50.68449195,1015.6949900000001,2045.589844,333,1956997,66024724,2677491
11917,1,134.1061264,1007.17749,162,40,31.73605978,1018.890167,190.09936519999997,68,1151005,66440779,1876638
11918,1,129.9172814,83.95996094,40,111,9.16296682,1020.806827,84.11694336,39,1080224,66690981,1545356
11919,1,160.8755827,11477.202879999999,686,-242,107.1317081,1024.821593,4848.904053,509,1656381,67216595,6465224
11920,1,278.7281662,73294.11499,2140,-787,270.7288588,1057.607035,26736.22241,1372,4972121,71586089,10570177
11921,1,155.70836119999998,17449.15234,605,-191,132.0952397,1029.3915220000001,7804.366211,569,1551686,67817402,2901613
11922,1,117.0105497,6666.933594,535,-202,81.65129266,1042.04314,1001.464844,177,876254,69494650,1286581
11923,1,255.8389691,58172.689210000004,1817,-1080,241.19015159999998,1036.57981,16910.42554,1059,4189029,68767853,7468785
11924,1,643.6780906,407963.9138,5585,-747,638.7205287,1086.564008,149698.4131,2568,26516575,75559766,6462425
11925,1,436.10196270000006,187287.4548,2696,-1555,432.7672063,1069.357035,74433.09277,1736,12171835,73185566,20868248
11926,1,346.58825989999997,110461.1462,2666,-1303,332.35695610000005,1044.742432,26849.714839999997,1323,7687899,69855152,12331528
11927,1,269.4560783,70574.54077,1645,-1171,265.6586923,1069.646232,56359.24902,2098,4646821,73225156,4369635
11928,1,441.21848330000006,159868.1836,3130,-1676,399.8351955,1100.377023,163661.1211,3401,12459120,77493094,9569531
11929,1,132.20828740000002,12136.33496,929,-515,110.1650351,1034.2247929999999,3532.406006,383,1118658,68455739,2298216
11930,1,105.85972439999999,5063.640625,413,-90,71.1592624,1021.708679,8645.967773,402,717202,66808872,2574314
11931,1,574.3105377,322802.8193,3675,-2191,568.1573896000001,1098.065949,121384.5642,2696,21109286,77167925,6065986
11932,1,271.2139953,47282.64746,1494,-787,217.44573450000001,1028.9474519999999,81569.71851,2206,4707650,67758903,2913049
11933,1,1012.420761,964179.613,6222,-1222,981.9264805,1296.61169,443823.7344,3617,65599731,107596920,8782431
11934,1,350.4568001,119662.9336,2019,-1252,345.9233059,1105.0789,122371.3125,2569,7860478,78156760,16467201
11935,1,234.30515630000002,54521.08984,1848,-848,233.49751569999998,1042.1797689999999,7688.874756,716,3513530,69512875,3700947
11936,1,170.89502439999998,23919.364990000002,938,-484,154.65886650000002,1037.1890050000002,4277.265625,442,1869127,68848706,5024612
11937,1,161.2716071,21320.56152,929,-313,146.01562080000002,1032.4830960000002,6022.402344,490,1664546,68225366,4802510
11938,1,139.7536896,16046.40527,919,-505,126.67440649999999,1032.380721,4813.388428,530,1249990,68211837,3282558
11939,1,115.41108590000002,9610.147461,565,-252,98.03135958,1027.484633,3850.0817869999996,382,852462,67566379,4873046
11940,1,82.21361277,894.8688965,191,-20,29.91435937,1025.5425699999998,215.4960938,78,432581,67311204,1776358
11941,1,70.94231812,66.96777344,40,50,8.183383983999999,1029.971078,101.35327149999999,49,322100,67893787,1097473
11942,1,65.66962768,87.5,40,40,9.354143467,1031.230636,88.96484375,40,276000,68059944,1131053
11943,1,131.20231280000002,12777.23804,675,-191,113.03644560000001,1033.003623,5262.841553,431,1101699,68294175,4813042
11944,1,488.182311,222145.3086,3393,-919,471.3229345,1072.57475,85457.09277,1667,15252606,73626662,9023084
11945,1,188.5019065,29395.22559,1160,-373,171.45035900000002,1032.920193,11938.35938,794,2274110,68283144,8000429
11946,1,210.9698216,40509.67944,1221,-535,201.27016530000003,1022.2085310000001,21841.24902,813,2848529,66874258,13293828
11947,1,263.55265130000004,58767.14746,1636,-828,242.41936280000002,1043.2710949999998,18256.65601,921,4445440,69658533,7495655
11948,1,230.1581997,46615.22632,2050,-1010,215.90559580000001,1046.201724,36179.33569,1647,3390259,70050435,7936485
11949,1,179.9623659,25858.31812,1080,-505,160.8052179,1029.625349,13950.98608,902,2072733,67848215,9610647
11950,1,364.7142931,96278.40796,1838,-828,310.2876213,1059.5126089999999,161370.5537,2265,8513057,71844286,7458810
11951,1,776.2960031,552690.2185,4141,-1212,743.4313812,1091.7223279999998,145999.8767,1951,38568671,76278889,14606979
11952,1,471.1131101,185954.3584,2827,-686,431.22425530000004,1012.4214710000001,34754.56616,1010,14204644,65599823,5292082
11953,1,128.2090578,8179.296875,585,-333,90.43946525,1033.44911,2089.871094,275,1052004,68353092,2064448
11954,1,221.406089,36251.65625,1484,-939,190.3986771,1027.697487,4191.381836,402,3137322,67594376,4144204
11955,1,264.7651967,65934.3103,1545,-909,256.7767713,1028.360399,3469.9704590000006,294,4486439,67681607,2419965
11956,1,128.6042257,14167.05249,655,-393,119.02542790000001,1027.501969,2603.304443,324,1058499,67568659,3038049
11957,1,77.40478021,4166.608397999999,454,-232,64.54927109,1032.53728,367.35522460000004,88,383456,68232527,1845090
11958,1,100.1617442,4870.850586,595,-262,69.79147932,1033.809082,3285.670898,402,642072,68400718,3671197
11959,1,885.4108068,757143.3513,6473,-1676,870.1398457999999,1237.488769,434023.9978,5136,50172947,98008221,15642586
11960,1,546.1532093999999,280756.0505,5222,-1909,529.8641812,1075.478672,51133.55859,1638,19090133,74025880,3653188
11961,1,184.7469553,26031.4375,1110,-424,161.3426091,1068.017212,24303.4314,970,2184412,73002289,2176654
11962,1,826.2932572000001,621651.1619,5019,-1494,788.4485791000001,1107.860642,95425.44702,2157,43696675,78550733,6302353
11963,1,484.4196108,227687.4998,3140,-1878,477.1661134,1080.615565,112744.2344,3078,15018391,74734720,14932636
11964,1,410.26635780000004,162143.9626,2100,-1454,402.6710353,1039.9247189999999,42477.302489999995,1549,10772383,69212379,8287762
11965,1,184.99054030000002,25757.5,1009,-545,160.4914328,1041.361076,4359.851318,539,2190176,69403705,2493493
11966,1,126.14853600000001,14449.195069999998,888,-454,120.2048047,1033.157463,1358.09375,215,1018461,68314518,1092786
11967,1,159.1660395,22293.3396,797,-464,149.3095429,1032.942921,947.0935059000001,176,1621365,68286149,1503978
11968,1,198.39433590000002,37861.1709,1393,-858,194.57947190000002,1020.534832,7138.780273,441,2519060,66655446,2798663
11969,1,111.29697040000002,934.6716309000001,151,20,30.57239982,1049.490055,2208.183594,196,792769,70491480,1351881
11970,1,270.252197,1680.484375,212,161,40.99371141,967.5787677999999,1452.048584,235,4674320,59917355,5667052
11971,1,266.977176,454.296875,91,222,21.31424113,966.4730903999999,521.7556152,108,4561716,59780495,5706479
11972,1,252.80878399999997,549.9521484,101,202,23.45105858,971.9139864,1441.986084,177,4090386,60455475,5565945
11973,1,358.79146099999997,81628.74902,2322,-353,285.7074536,985.2020018,14230.66968,912,8238804,62119871,6551368
11974,1,448.47254649999996,125845.9844,3140,-454,354.7477757,979.0820717,36671.67358,1784,12872168,61350509,8214531
11975,1,275.4130988,930.4208983999999,142,191,30.50280149,969.7631072999999,1085.786865,157,4854552,60188191,5031038
11976,1,280.4229785,473.1188965,91,232,21.75129643,971.7117226,684.6364746,108,5032771,60430315,4583563
11977,1,283.71423230000005,555.0388184,101,232,23.55926184,969.0953175000001,941.6130370999999,128,5151601,60105327,4498736
11978,1,262.9543984,460.0720215,91,232,21.44928953,974.0400963999999,778.0427246,108,4425281,60720263,4497096
11979,1,242.675613,486.157959,111,181,22.04898998,978.6977876,845.7263184000001,128,3769053,61302359,4905171
11980,1,201.5324105,702.7646484,131,141,26.50970857,981.7289197999999,970.7731934000001,157,2599380,61682667,5791706
11981,1,182.89926359999998,174.4001465,61,151,13.20606476,984.5785186,369.95678710000004,98,2140937,62041271,5413567
11982,1,170.24412619999998,305.7568359,71,131,17.48590392,986.5659507000001,376.734375,89,1854916,62291992,5909275
11983,1,158.8328524,204.5898438,70,121,14.30349061,982.2619225,238.27709959999999,79,1614584,61749663,6396529
11984,1,153.2147186,151.73339840000003,60,131,12.31801114,987.3304127,158.78125,59,1502384,62388566,6244285
11985,1,168.5384322,259.89819339999997,81,131,16.1213583,984.9012402999999,328.66381839999997,88,1817933,62081949,6164518
11986,1,163.37586069999998,310.8063965,101,121,17.62970211,979.3379778999999,233.51464840000003,78,1708267,61382584,6729323
11987,1,176.52761819999998,306.8818359,81,141,17.51804315,978.4769016,474.55444339999997,108,1994368,61274691,6758175
11988,1,187.8695525,244.10839840000003,71,151,15.62396872,976.3726475,331.00561519999997,88,2258878,61011427,6855370
11989,1,183.9794486,222.046875,81,141,14.90123736,975.4476937000001,294.20874019999997,78,2166300,60895885,6918916
11990,1,170.81601030000002,283.42163089999997,71,131,16.83513085,969.601948,318.8710938,88,1867399,60168188,8014004
11991,1,465.0851737,79080.27734,1868,-303,281.2121572,938.0715424000001,35244.89746,784,13843470,56318606,6325808
11992,1,558.8397859,192650.7725,2837,-686,438.92000690000003,995.5957622999999,63751.63842999999,1794,19987322,63437499,7883428
11993,1,568.7341069,189307.9763,2362,-585,435.09536460000004,926.8717465,36187.12085,1353,20701343,54981839,8598913
11994,1,558.9833405,173799.2344,2999,-535,416.8923535,947.1048152999999,72202.99609,1372,19997592,57408482,8110504
11995,1,453.56495880000006,42845.8689,949,-131,206.9924368,931.2897222999999,93422.95874,1520,13166155,55507235,9310478
11996,1,330.5665118,4520.850586,363,111,67.23727081,936.1314511,5969.714844,362,6993550,56085894,7869424
11997,1,280.2623492,2276.079834,233,171,47.70827846,951.7622471000001,2163.484375,196,5027007,57974488,7073763
11998,1,224.3631264,1387.25,162,141,37.24580513,962.7274892999999,979.2958983999999,157,3221684,59318030,7944421
11999,1,200.80968909999999,1761.390625,233,90,41.96892452,972.5123312000001,1330.329834,196,2580770,60529935,7112055
12000,1,190.5161575,397.9990234,111,131,19.94991287,962.2995814,305.90209960000004,98,2322970,59265311,8562033
12001,1,194.5444197,610.5927734,111,141,24.710175500000002,949.2591272,224.96459959999999,79,2422242,57669945,10065627
12002,1,330.3427434,55396.53687,1292,-292,235.3646891,973.3847277000001,7638.466553,402,6984085,60638581,7494494
