,0,Minimum_A_F,Maximum_A_F,RMS_A_F,Variance_A_F,STD_A_F,Kurtosis_A_F,Skewness_A_F,RangeA_F,Minimum_A_V,Maximum_A_V,RMS_A_V,Variance_A_V,STD_A_V,Kurtosis_A_V,Skewness_A_V,RangeA_V,Minimum_A_L,RMS_A_L,Variance_A_L,RangeA_L,P_A_F,P_A_V,EN_A_F,EN_A_V,EN_A_L,ENt_A_F,ENt_A_V
11712,1,-696,-30,281.9109733,14393.00366,119.97084509999999,3.663093408,-1.230469373,666,431,1490,1057.943384,41508.24585,203.7357255,2.120941461,-0.46970956700000005,1059,-89,153.1967179,4934.9646,376,621183.0792,5294328.71,5086323,71631629,1502031,2.945032087,2.649198395
11713,1,-4717,1828,717.7538423,458756.906,677.3159573,28.42416041,-4.102473371,6545,-549,3921,1067.4659980000001,220222.1709,469.27835120000003,23.66577606,3.2759537689999996,4470,-1722,365.3959539,103590.6091,2484,8938239.567,5439242.53,32970917,72926954,8544909,3.272089046,3.2480324310000004
11714,1,-989,80,423.676782,70962.65405,266.3881643,-0.234071323,-0.745122634,1069,107,1715,1062.014492,172551.8037,415.3935528,-0.773869695,-0.39198688,1608,-198,193.08543280000004,15686.76343,643,2167773.371,11885505.95,11488129,72183986,2386047,2.3536774830000002,1.688893596
11715,1,-4242,1303,750.5838769,468589.1406,684.5357117000001,16.48359444,-3.052649394,5545,-656,2127,1062.23479,190350.5,436.2917602,4.285454629,-1.418664575,2783,-237,228.58915109999998,18143.52734,840,10162469.72,9078847.319,36056074,72213936,3344192,3.04385892,2.72169709
11716,1,-2343,989,546.8912998,227550.5615,477.02260060000003,9.295820273,-1.988897196,3332,88,2509,1073.026859,185066.9216,430.19405109999997,5.021587935,1.3854468080000002,2421,-633,228.59649900000002,16671.073969999998,1128,7765682.031,9280313.734,19141766,73688745,3344407,3.013429583,2.652955069
11717,1,-292,-151,227.4342625,974.7021483999999,31.22022019,-0.409688646,0.017007726,141,921,1068,1002.445323,829.9990234,28.80970363,0.579769456,-0.413177296,147,108,180.4599592,776.0212402000001,129,253419.4955,4154696.285,3310486,64313384,2084211,2.917049743,2.507281748
11718,1,-3070,404,598.8874712,280973.3513,530.0691948,12.02147956,-3.205977426,3474,441,3460,1093.01208,156696.4961,395.8490825,20.16987921,3.459355758,3019,-1782,334.9015014,80346.94897,2405,1167406.712,4888103.491,22954637,76459226,7178177,2.9695145469999997,2.905712817
11719,1,-292,-10,198.0766108,2394.339844,48.93199203,1.9525652269999998,0.8005042809999999,282,862,1098,1010.564106,2086.467773,45.67786962,1.102468397,-0.7095094390000001,236,29,203.63777580000001,2573.108398,317,132244.1082,4389824.716,2510998,65359348,2653974,2.886859713,2.5606710880000003
11720,1,-2181,828,477.8533052,186203.3896,431.5129079,8.798477274,-2.255072989,3009,-176,2911,1112.531144,197676.1423,444.6078523,4.982913731,0.38054900700000005,3087,-861,302.7870797,51084.06226,1712,5887427.551,12468510.47,14614002,79214435,5867521,2.931036658,2.7423778519999997
11721,1,-1757,1111,461.3120216,171256.5068,413.8314957,6.953874412,-0.946852555,2868,343,1656,1038.110385,74577.02905,273.08795110000005,0.880046728,-0.474653207,1313,-564,287.0734608,21779.80444,1187,5225600.629,4243234.026000001,13619762,68971083,5274315,2.739251476,2.055065597
11722,1,-878,808,273.69494310000005,70981.15796,266.4228931,3.567451158,-0.027190267999999997,1686,558,1500,1016.140108,31040.15625,176.1821678,1.087959266,-0.70545658,942,-9,237.8215586,8007.725586,424,2666629.39,2890626.126,4794171,66082606,3619782,2.8070524839999997,1.654686806
11723,1,-838,70,243.32806430000002,26904.101319999998,164.0246973,4.099869817,-1.703081563,908,-137,1617,1046.470556,79792.48438,282.475635,4.601211633,-1.468765281,1754,-188,232.1911591,9976.644287000001,633,1274581.225,8696463.404,3789347,70086440,3450415,2.390259017,2.0265381209999997
11724,1,-313,-70,203.4519676,1959.4313960000002,44.26546505,0.518338929,0.302712915,243,950,1303,1024.775372,4338.756836,65.86924044,7.394281017999999,2.591538814,353,148,218.3553941,1043.325928,149,282060.2766,4077544.1780000003,2649133,67210532,3051461,2.8491898960000004,2.48199724
11725,1,-4030,2060,708.5614717999999,475668.3416,689.6871331,16.35424216,-1.918345991,6090,264,3176,1003.6241279999999,181349.6306,425.8516533,10.25088943,2.034601239,2912,-138,230.8891441,12726.4353,781,6823425.927,5065893.208000001,32131799,64464729,3411827,3.2251186080000003,2.9853991730000002
11726,1,-1525,1030,423.91611789999996,140352.2344,374.63613599999996,5.78053607,-0.260995267,2555,843,2215,1096.580117,41852.064210000004,204.5777706,16.21925094,3.8622890510000003,1372,-574,276.58709639999995,35601.67944,1108,7471232.944,8886624.353,11501112,76959229,4896027,2.48971598,2.753688385
11727,1,-1686,414,381.63478530000003,105288.0662,324.48122620000004,9.238596804,-2.784930428,2100,666,1450,1016.6585970000001,25296.30835,159.0481322,0.530207211,-0.048782762,784,-247,225.23390619999998,11810.4209,672,4313000.567,4664944.808,9321287,66150061,3246740,2.5962694440000003,2.008664315
11728,1,-454,121,241.11518250000003,11101.76563,105.3649165,0.980921542,0.091625054,575,666,1627,1009.399172,25002.30859,158.1211833,2.9314094319999997,0.422801383,961,-148,216.1587958,7656.631836,613,487975.1057,5243040.862,3720738,65208748,2990376,2.553391785,2.418168562
11729,1,-1838,606,424.19836160000006,132311.1875,363.7460481,9.067124900000001,-2.5060883169999997,2444,362,1666,1023.2889220000001,72642.75684,269.5232028,0.43151625,-0.35081142600000004,1304,-732,282.16653439999993,46488.265380000004,1514,1326525.672,4552678.732,11516432,67015694,5095549,2.9069042880000002,2.082298225
11730,1,-818,808,294.48320730000006,62767.96069,250.5353482,3.177530098,0.044242082,1626,607,1578,1056.11525,39913.20093,199.7828845,0.408644689,0.001726735,971,-336,232.66227540000003,14424.945069999998,712,906342.2586,7197749.607999999,5550103,71384283,3464431,2.564446867,1.88420947
11731,1,-2252,707,514.0846234,249822.9375,499.82290610000007,5.948682797000001,-2.103864988,2959,294,1960,1150.710032,120210.3044,346.713577,0.27836323399999996,0.24144714,1666,-1059,320.6064809,54312.861079999995,1870,940273.0777,6338307.47,16914112,84744549,6578465,2.535043328,1.585850212
11732,1,-1070,616,298.58538880000003,84092.24585,289.9866305,1.3690927990000001,-0.126912862,1686,-9,2078,1124.5959,202463.6318,449.95958909999996,0.7671583909999999,0.213597022,2087,-59,313.4560127,14742.70288,692,2154445.792,7996792.964,5705807,80941820,6288299,2.738901603,1.6873720540000001
11733,1,-1777,2191,624.0819633,370455.8533,608.6508468,3.3777615969999997,-0.114190489,3968,19,2078,1193.0349099999999,248513.4099,498.51119339999997,-0.24537018800000002,0.187541359,2059,-1990,448.6070803,144351.1553,2890,8605664.383,13866284.92,24926611,91093267,12879892,2.9881149939999996,1.543253878
11734,1,-484,111,254.49118969999998,11585.08179,107.63401780000001,1.9981475659999999,-0.074047942,595,490,2029,1019.2783289999999,41988.467769999996,204.9108776,9.24283705,1.434494009,1539,0,175.94721330000002,1967.038818,257,288588.4984,5121641.799,4145009,66491412,1981275,2.7115562310000003,2.5542010580000003
11735,1,-262,-111,194.2991009,725.9626465,26.943694,1.180418143,0.5483901529999999,151,931,1058,1006.668368,307.49975589999997,17.53567096,4.841503183,-0.5258572579999999,127,138,196.9704531,497.64624019999997,99,201799.5327,4212945.888,2416137,64856397,2483031,2.914056954,2.983635392
11736,1,-1424,1181,383.8181536,104764.4209,323.6733244,8.246142918,-0.470341755,2605,313,2647,1048.689204,106456.5115,326.27674060000004,9.350040482,1.710861125,2334,-1207,285.8794272,45632.984130000004,1840,1815741.251,5072243.77,9428248,70383939,5230531,2.858015198,2.81787944
11737,1,-2474,2464,588.4753737999999,321126.5017,566.6802464,9.96092646,0.42015969799999997,4938,49,2705,1101.0702390000001,153804.0583,392.1786052,7.294874836,1.612434601,2656,-2910,577.6965845,303782.7148,4593,4811838.471,7968000.081,22163409,77590763,21358934,3.2742025519999998,2.894309928
11738,1,-424,282,172.5359564,12029.74609,109.6801992,3.285601336,1.055625614,706,696,1754,1031.641873,25318.833740000002,159.11892949999998,6.446741697,1.378887664,1058,-732,303.4787369,63432.62109,1464,680785.9512,5405470.578,1905194,68114237,5894358,2.72783697,2.29605025
11739,1,-434,474,185.26505509999998,15916.282959999999,126.1597517,11.42959594,2.403557136,908,460,1784,1066.46305,33202.20215,182.21471440000002,4.823279694,0.380859351,1324,-1524,393.5181857,98657.93359,2494,466961.6605,5161032.881,2196681,72789980,9910820,2.76718192,2.724880845
11740,1,-959,929,292.85864760000004,70405.68359,265.34069339999996,3.864643568,0.07179922,1888,549,1529,1046.0264619999998,44923.251710000004,211.9510597,0.393831644,-0.122250422,980,-712,256.4263113,27136.062260000002,1266,2649570.435,2859874.705,5489036,70026967,4208285,2.7088349239999996,1.9725794859999999
11741,1,-5000,3161,1032.5919529999999,1015035.865,1007.489883,8.589100807000001,-1.2791224429999999,8161,-313,4254,1189.678548,461996.3943,679.7031663,6.802491439,1.691835209,4567,-1475,443.31098,156249.1523,3138,7372802.806,10703488.79,68239753,90581443,12577576,3.103782228,2.831184608
11742,1,-424,10,272.3621498,5053.228271,71.08606243,2.035593453,0.535784949,434,519,1205,997.0108215,18287.91187,135.2328062,2.330679012,-1.524866764,686,-69,196.6321915,5823.983397999999,385,313917.8504,4718524.984,4747593,63617957,2474510,2.493565712,2.237097019
11743,1,-3010,2080,554.6098291000001,253346.7412,503.3356149,18.668605399999997,-1.181927474,5090,-656,3029,1127.639217,219118.6287,468.1010881,8.994547358,1.361052971,3685,-1772,390.2049341,119538.4724,3108,1959932.575,6453242.307999999,19685892,81380493,9744633,3.20988794,3.118383812
11744,1,-666,60,265.9277686,19549.72437,139.82032890000002,1.299147472,-0.8751003959999999,726,333,1343,1010.870989,37610.14746,193.9333583,2.707097751,-1.460599028,1010,89,197.2434251,3572.717773,237,722046.2553,7240005.8270000005,4525925,65399050,2489918,2.251265919,1.9307406280000001
11745,1,-292,-151,218.25909199999998,1304.46875,36.11743,-1.004378519,-0.046938119,141,941,1107,1004.285054,823.453125,28.69587296,1.3545920230000001,0.536014254,166,138,189.9445232,787.7770996,129,308860.3759,4131421.019,3048770,64549662,2309051,2.411737842,2.908202285
11746,1,-353,-70,229.00504909999998,3284.108398,57.3071409,-0.34463755100000004,0.322280293,283,901,1519,1042.093214,12176.58569,110.34756770000001,8.675886615,2.857258265,618,99,172.90848369999998,933.5585937999999,138,250258.292,4152761.125,3356372,69501329,1913430,2.428064521,2.578888442
11747,1,-2040,767,483.6905971,179273.6943,423.40724410000007,6.106928957,-1.833836848,2807,294,2441,1049.1634470000001,116865.9287,341.8565909,3.7235037380000002,0.52110321,2147,-1336,334.1622454,70961.34375,2326,6342938.905,6336424.007999999,14973222,70447612,7146522,2.6890710010000003,2.556821438
11748,1,-878,1181,292.2990763,60008.46777,244.96625840000002,13.48242106,1.6190489769999998,2059,637,2392,1040.769742,60448.68359,245.86314,15.81764892,3.21525971,1755,-910,293.8945921,43589.694339999995,1345,1743995.342,4749784.549,5468080,69324906,5527938,3.2337638930000003,2.8183655069999998
11749,1,-1414,868,430.9268717,156914.7256,396.1246339,2.1873645390000003,-0.795841921,2282,294,1725,1113.49532,115642.365,340.0622957,-0.204690048,-0.010911496000000001,1431,-633,284.9305837,38116.217769999996,1246,5781695.5879999995,11568020.82,11884670,79351797,5195868,2.764377487,1.673698195
11750,1,-2535,1474,579.210454,318282.7881,564.165568,5.131610425,-1.453976572,4009,98,2490,1220.386017,255298.7656,505.2709824,0.362042594,0.568492894,2392,-1405,407.5747439,122036.8572,2236,8615954.48,18615543.28,21471024,95317890,10631499,2.9644569080000003,1.783968726
11751,1,-2070,878,620.562522,353879.3711,594.8776102,2.1959813059999997,-1.4146956419999999,2948,19,3941,1298.92559,423339.8896,650.6457482000001,3.9809948410000002,1.3616332219999998,3922,-1920,440.04509709999996,144369.5615,2771,13122146.62,22729925.26,24646262,107981292,12392940,2.431363246,2.350312043
11752,1,-2383,1232,539.7711899,215555.9648,464.28005,13.24412496,-2.782527509,3615,823,1676,1062.111642,26663.68726,163.29019340000002,5.492339621,2.4748749290000003,853,-1297,285.73654819999996,61631.96777,2118,7385377.007,7965725.316000001,18646588,72197193,5225304,2.9304680039999997,2.4211536959999997
11753,1,-272,-10,202.4975694,2374.591553,48.72978096,3.22972804,1.6353207180000002,262,921,1362,1033.446093,5404.204834,73.51329699,6.784777839,2.4740813790000002,441,29,174.915024,1059.62085,208,213364.0167,4215467.353,2624337,68352693,1958097,2.45372002,2.323117879
11754,1,-1454,1161,393.0961834,136295.3904,369.18205589999997,4.5185635060000005,-0.443204014,2615,235,4578,1115.197873,290937.7908,539.3864948,28.34959368,4.496483723,4343,-376,253.9947096,13409.05859,979,2343832.71,7152057.491,9889575,79594643,4128852,2.75829749,3.227244385
11755,1,-737,545,231.1103971,38933.157960000004,197.31487009999998,2.7448287110000003,-0.53690078,1282,352,1862,1111.559061,64670.47827000001,254.30390930000004,2.776635924,0.43239520299999995,1510,-306,281.65950739999994,22412.5564,949,1331039.2,6384412.819,3418369,79076067,5077253,2.657865461,2.257077611
11756,1,-4585,4202,895.9030796,773800.7361,879.6594432,16.89085576,-0.263979009,8787,-1362,4794,1238.8953689999998,543997.0251,737.5615399000001,12.06356648,2.2368977,6156,-2475,529.5631749,243151.96,3524,8436766.048,13739093.86,51369109,98231151,17947978,3.37703819,3.263658711
11757,1,-686,545,251.4750547,26860.101319999998,163.89051630000003,6.527251347999999,0.900144761,1231,431,1598,1012.580822,28224.0603,168.0001795,3.656653656,-0.46252190299999996,1167,-1762,437.72390700000005,137415.1084,2999,412361.1357,5148083.671,4047341,65620475,12262542,2.8973490589999997,2.757749552
11758,1,-707,505,251.2697442,54920.761470000005,234.35179,1.152407667,-0.644962346,1212,666,1784,1127.8103720000001,46334.25952,215.25394190000003,2.1109999669999997,1.196966101,1118,-396,228.71273599999998,13764.782959999999,752,2487017.091,5099576.095,4040735,81405199,3347809,2.441927281,2.553348276
11759,1,-1414,878,436.3356828,168248.3181,410.1808359,2.400868804,-0.9234781040000001,2292,264,2088,1127.169103,129151.8193,359.3769878,0.887865435,0.386839618,1824,-1504,366.0512046,93749.36304,2286,6893737.156,6012689.859,12184885,81312652,8575583,2.607003576,1.991965538
11760,1,-1666,1303,619.8684336,359381.3818,599.4842632,0.89420594,-0.49514656700000004,2969,49,2156,1214.10226,243296.738,493.2511916,0.016647848,0.044356392,2107,-1227,381.29618569999997,98609.20215,2207,12032227.63,17113458.11,24591160,94338835,9304754,2.7827273710000004,1.8257868290000001
11761,1,-575,252,310.0591425,24203.75562,155.5755624,1.273217922,0.353134422,827,509,2284,1013.78706,73509.9646,271.1272111,8.821773952000001,2.128122817,1775,-118,178.361422,4695.970459,474,361108.0895,4593246.652,6152747,65776909,2036019,2.5520807519999997,2.639982362
11762,1,-313,-171,241.0351699,1297.657959,36.02301985,-0.667487476,0.026435571,142,852,1088,998.6460991,1851.327148,43.02705136,1.424419058,-0.868627103,236,108,171.865727,886.9763184000001,149,276429.2913,4134657.727,3718269,63826818,1890421,3.016385793,2.8427449069999997
11763,1,-323,-121,218.42085950000003,1811.304443,42.5594225,-0.084634044,-0.063448021,202,931,1078,1006.0814529999999,1075.372803,32.79287732,-0.355816487,-0.143770197,147,99,172.9117821,876.1677245999999,148,296711.235,4154858.623,3053291,64780793,1913503,2.265138241,2.6569530759999997
11764,1,-555,-121,222.5496082,4868.751709,69.77644093,13.6807609,-3.388482607,434,529,1215,1007.8015519999999,10031.05859,100.15517259999999,13.48067608,-3.0679088780000003,686,108,186.3169343,800.4755859,149,196083.3532,4189962.292,3169813,65002494,2221696,2.839622701,2.793152984
11765,1,-535,-10,201.55640490000002,8061.654053,89.78671423,3.82192551,-1.4729691580000002,525,490,1500,1039.658613,25069.56152,158.3337031,3.4990889889999996,-0.43031262,1010,39,208.4404516,1595.2126460000002,267,569457.532,4452514.3,2599999,69176962,2780635,2.6879669180000003,2.371142097
11766,1,-616,1070,259.25723230000006,57726.33496,240.2630537,7.3288282979999995,1.304888665,1686,637,1254,1006.2286640000001,16180.22559,127.20151570000002,0.966745375,-0.82957444,617,-297,251.9598182,12365.36621,752,2213012.817,2770168.167,4301716,64799752,4062960,2.708028376,1.717930919
11767,1,-4000,2454,678.2411306,428360.3975,654.4924732000001,19.61677566,-2.146085821,6454,-9,3558,1125.2586720000002,197277.2537,444.159041,14.86337272,2.801451585,3567,-2316,441.9218858,159319.533,3088,3090538.1360000004,10175161.24,29440706,81037253,12498877,3.358153602,3.0860917999999997
11768,1,-1888,2707,579.464691,309590.9861,556.4090097,11.340274800000001,1.0705747540000001,4595,254,2107,1067.3773199999998,108879.0225,329.9682143,1.171932325,-0.15571723099999998,1853,-2257,441.6191091,132277.1875,3257,4419365.025,9865062.623,21489877,72914838,12481756,3.167829714,2.4365994840000003
11769,1,-1282,484,311.61790510000003,68776.62109,262.2529716,7.001684305,-1.822439128,1766,588,2088,1068.6436640000002,45790.28125,213.986638,7.315832036000001,1.6193031390000001,1500,-821,266.0232896,28493.175539999997,1484,2250545.486,5628466.53,6214766,73087954,4529177,2.679350582,2.493815464
11770,1,-1252,1424,372.55471489999996,116943.8611,341.97055589999997,7.948048496,0.38918171799999995,2676,617,1892,1102.579596,58880.6853,242.65342630000004,3.0701498419999997,1.555747271,1275,-1247,379.0185723,104729.0212,2128,3607773.3619999997,4726568.653,8883009,77803633,9193925,2.904153298,2.656320349
11771,1,-4767,1868,787.4919246000001,581555.8398,762.5980854,19.00818353,-2.9859983889999997,6635,156,2960,1123.843517,179082.9844,423.18197549999996,5.698569384,1.4405120740000001,2804,-1514,371.0348914,96831.32202,2216,11020048.66,7729146.6389999995,39689186,80833552,8810681,3.307784822,2.3890071369999997
11772,1,-2929,2535,645.5388616,390481.4841,624.8851768,9.416310633,-0.440805027,5464,166,3000,1155.942047,215482.0427,464.20043380000004,3.3413570939999997,1.05017788,2834,-1069,375.825321,93686.60327,1861,8948440.048,12290681.56,26670107,85516929,9039659,3.2487256610000004,2.2368999609999998
